lags,train_mse_mean,train_mse_std,train_mse_fold_1,train_mse_fold_2,train_mse_fold_3,train_mse_fold_4,train_mse_fold_5,train_r2_mean,train_r2_std,train_r2_fold_1,train_r2_fold_2,train_r2_fold_3,train_r2_fold_4,train_r2_fold_5,train_corr_mean,train_corr_std,train_corr_fold_1,train_corr_fold_2,train_corr_fold_3,train_corr_fold_4,train_corr_fold_5,val_mse_mean,val_mse_std,val_mse_fold_1,val_mse_fold_2,val_mse_fold_3,val_mse_fold_4,val_mse_fold_5,val_r2_mean,val_r2_std,val_r2_fold_1,val_r2_fold_2,val_r2_fold_3,val_r2_fold_4,val_r2_fold_5,val_corr_mean,val_corr_std,val_corr_fold_1,val_corr_fold_2,val_corr_fold_3,val_corr_fold_4,val_corr_fold_5,test_mse_mean,test_mse_std,test_mse_fold_1,test_mse_fold_2,test_mse_fold_3,test_mse_fold_4,test_mse_fold_5,test_r2_mean,test_r2_std,test_r2_fold_1,test_r2_fold_2,test_r2_fold_3,test_r2_fold_4,test_r2_fold_5,test_corr_mean,test_corr_std,test_corr_fold_1,test_corr_fold_2,test_corr_fold_3,test_corr_fold_4,test_corr_fold_5,num_epochs_mean,num_epochs_std,num_epochs_fold_1,num_epochs_fold_2,num_epochs_fold_3,num_epochs_fold_4,num_epochs_fold_5
225,780.1848222485711,822.468634138422,1752.6442383710075,1821.6408624761243,111.86856572768268,107.22876865162569,107.54167601641488,-8.215238616747014,9.89138408049664,-20.77245617053088,-19.876928480933696,-0.1326970419462989,-0.1516566346673404,-0.1424547556568594,0.0037775286453303,0.0074350255438004,0.0056910077198956,-0.0059937345840701,-0.0029385380015489,0.0074620297154658,0.0146668783769093,68.37746634399682,13.137968860631094,61.74178939953185,61.82141764122143,61.78334610922295,61.887549550909746,94.65322901909812,-0.3520711854884499,0.1985971068085188,-0.2411974229310688,-0.2766236903374655,-0.2706503543937415,-0.2244594640899122,-0.7474249956900614,0.1236460353276925,0.0532423102317361,0.0620362043642161,0.0620492846590646,0.1453000664580286,0.1525313340256648,0.1963132871314883,90.22600024039286,19.947679512788692,121.56917046664054,93.14123170417652,77.89890948513099,96.67023175222832,61.8504577937879,-0.3006568724648994,0.1827087121315567,-0.1566755478842216,-0.2153047375511705,-0.2004406671775014,-0.65850161460408,-0.2723617951075236,0.2012839404653692,0.0597198710771539,0.2147496831930128,0.1982695404766944,0.2252367070238841,0.2748462669878152,0.0933175046454396,6.4,4.963869458396342,1,1,11,13,6
250,107.64957857917338,3.9795327305352286,100.11436527476592,109.21712547751034,111.90224876403808,108.94920293022604,108.06495044932646,-0.1541033119313857,0.0089444354115956,-0.1622072037528543,-0.1617440353421604,-0.1385198270573335,-0.1580910956158357,-0.1499543978887445,0.0033927616841324,0.0109366966605596,0.0189253628842861,0.0034695541951805,0.0116778756799998,-0.0097103920107816,-0.0073985923280227,68.71710750512909,13.75557773939399,61.77506398318107,62.06810056117543,61.720378624765495,61.79478695518092,96.22720740134255,-0.3435047812629164,0.1629351603335808,-0.2679560581843058,-0.3069357683784083,-0.2411797642707824,-0.2359807574958132,-0.6654715579852724,0.1492811009619719,0.0857308462458912,0.0715685248678231,0.0541661412438802,0.1753702644716229,0.1511797668297954,0.2941208073967381,89.79678270774977,19.651785375556734,120.57311814291435,93.00721461312811,77.57511450115003,96.04964534023352,61.77882094132273,-0.2971389187009711,0.1939901256577601,-0.1629992085590697,-0.2413004218486317,-0.1741008549405817,-0.680496659195214,-0.2267974489613583,0.2260741698833411,0.0400127690631313,0.2410693115048241,0.1966616062512784,0.2505663426494912,0.2770034740597271,0.1650701149513846,15.2,9.239047569960878,6,3,27,18,22
275,800.5161129626106,849.71670234561,101.4695187512566,1822.787166819853,111.049340281767,1859.410349744909,107.8641892152674,-8.289150585637373,9.973204433393638,-0.1797814467374016,-19.832059641796,-0.1319632021819844,-21.154004532449385,-0.1479441050220938,-0.0001579928077262,0.0055165970793365,-0.0041708133453914,0.0068590833326144,0.0061652740843676,-0.0035300326613865,-0.0061134754488354,68.51494172079522,13.340557348575697,61.98114619338722,61.82079723425079,61.77719112864712,61.79990371904875,95.1956703286422,-0.3637639673132645,0.1765953959575261,-0.2944359674788357,-0.2748358061439113,-0.2670064296638756,-0.2661740978558858,-0.7163675354238142,0.0888602803547033,0.0656995431124263,0.0398367322683171,0.0416720066824111,0.1139333769393137,0.0413842062678253,0.2074750796156494,89.51656508529395,19.355795897094353,119.90293077836957,93.09937062179831,77.79614455239815,95.0083678061502,61.77601166775352,-0.3142556640139797,0.2066315626999075,-0.1709278131786145,-0.2192935703093545,-0.1966762291757684,-0.7232486908895928,-0.2611320165165683,0.151821541499853,0.0347356277833922,0.1916905315837969,0.1681913467728647,0.1768141142358154,0.1224178157893842,0.0999938991174036,5.4,5.0039984012787215,2,1,12,1,11
300,449.0212718828987,685.0847699101104,100.43955304762896,108.81112841437844,1819.17633451574,108.9530024584602,107.72634097828583,-4.065623054784887,7.805598622736976,-0.1654003756887772,-0.1602268825559055,-19.676818027215845,-0.1689721486147712,-0.1566978398491354,-0.0016982987315243,0.0071961840266653,-0.0094095992114436,-0.0023000261037583,-0.0068231615323491,0.0114450695448527,-0.0014037763549234,69.07559096687719,13.816186536792069,62.28220466145298,61.93968331186395,62.66552866550914,61.78917888172886,96.701359313831,-0.3466719215376335,0.159041131794098,-0.2046771039042556,-0.2918101800115485,-0.3549275816532603,-0.2342784383840728,-0.6476663037350303,0.1039627535262792,0.0517224626433104,0.1242636734806869,0.0509838218751706,0.0346355197885841,0.1463522823229268,0.1635784701640276,90.88360807853832,20.562687582616373,124.11863927673876,92.99614566669128,79.26618857132762,96.1732129883348,61.863853889599184,-0.310828401540455,0.1814409356126411,-0.1542842513636539,-0.234681977514635,-0.2741073014443381,-0.665375036105775,-0.2256934412738733,0.18370239721701,0.0951326381381824,0.316781539036974,0.1807628075322626,0.0953737663660656,0.2598957816330847,0.0656980915166633,13.8,12.12270596855339,21,5,1,34,8
325,791.0166261471019,838.1964533118138,100.23276425529929,107.33687409793627,112.38200445736156,1809.983126359827,1825.148361565085,-8.1385777592659,9.790887175288674,-0.1596302102593814,-0.1378342190209557,-0.1408986340550815,-19.801805788629196,-20.452719944364883,0.004431486779478,0.0033837214185019,0.0001203700762262,0.009717980115195,0.0019355255518081,0.0064819734358667,0.0039015847182942,68.46825087697883,13.284127045924253,61.84472560882568,61.74586476777729,61.892940638358134,61.821388144242135,95.03633522569088,-0.3632656986253303,0.1819925777278213,-0.2757199061544318,-0.2567577267947949,-0.2861331596709134,-0.270957727181284,-0.7267599733252275,0.0668902785631648,0.0299005219110997,0.0394537630981128,0.088024322989217,0.0762129627911602,0.0255096154573389,0.105250728479995,89.6742673823708,19.4580755377458,120.35299722771896,93.28300507863362,78.06013803314744,94.87464658001014,61.80054999234383,-0.3160517142530073,0.2102886086540482,-0.1652004446899681,-0.2029876614871778,-0.2136659768589756,-0.7315767658384222,-0.2668277223904927,0.1377113829210621,0.0722185281899599,0.1938448314378324,0.229241281747818,0.1403889659498083,0.102793405388008,0.0222884300818438,6.6,5.238320341483518,6,14,11,1,1
350,1487.4979254329903,689.9384122059945,1868.2884163127223,1825.8200008616727,1784.2343283484963,1850.373297725004,108.7735839170568,-16.18079415636904,8.093002874150873,-22.04153749416856,-20.4066399037838,-18.386486937719233,-19.905372940091524,-0.163933506082086,-0.0024349138826501,0.0079992199796007,0.0069379223942044,-0.0055238007215152,-0.009957364459029,0.007272573986077,-0.0109039006129879,68.49348962014182,12.962005889837153,61.76132581945051,62.14674461097048,62.326368967692055,61.81885759454025,94.4141511080558,-0.3795551877272756,0.1998655868268184,-0.2497395914897584,-0.313366505137661,-0.3290435410382455,-0.2330338369336044,-0.7725924640371088,0.0389993367765687,0.0437604636267509,0.014493982199367,0.0182870751340759,0.0179642246782845,0.0177741013589854,0.1264773005121305,90.23825368044668,19.66573617747232,121.20858406602292,92.94890294995224,78.77812415675113,96.28852869334972,61.96712853615744,-0.3240437474167137,0.1752019309360896,-0.1584730922130116,-0.2543164261600427,-0.2514734979261431,-0.6631064352236296,-0.2928492855607417,0.1032774059142786,0.0433208574869391,0.1595773392789915,0.1412191603561504,0.0833136836524333,0.0945731374075669,0.0377037088762511,2.2,2.4,1,1,1,1,7
375,107.5546996531767,3.5683043281677227,101.87064114738914,108.35069566614489,113.0764493156882,107.36305409599753,107.11265804066376,-0.1559396646303289,0.0161825253504256,-0.1857130878111895,-0.1607751306365518,-0.144536033448051,-0.1446887247702654,-0.1439853464855867,-0.0006380561327643,0.0059244398767244,-0.0047163780504728,-0.0099550137169631,0.0053424539588912,0.0051670210324707,0.000971636112252,69.17191241414923,14.22298563812702,61.76661795900579,61.923298015929106,62.66681505504408,61.89199584827089,97.61083519249632,-0.3582124132859079,0.1333187967529893,-0.2533372034106338,-0.2861630937509369,-0.3530109305130808,-0.281842453437939,-0.6167083853169492,0.0648781518729632,0.0695475884491982,0.0830418803206269,0.0137664935175786,0.01369166236959,0.0201045426278652,0.1937861805291552,90.04698687101666,19.53223499301402,121.31316804049308,92.99714408004492,79.20123491789165,94.64882072649505,62.07456659015856,-0.3267956499467816,0.2161574625509294,-0.159153049452263,-0.2325316918523688,-0.276730714137094,-0.7524672359750982,-0.213095558317084,0.1333216358147757,0.0592677022721132,0.2474339480446488,0.1327514191109099,0.0832362560179542,0.1047105731385384,0.0984759827618274,10.6,9.789790600416334,21,2,2,4,24
400,1161.8992778867832,861.9180354761714,99.53516192716712,1829.1363815083223,113.6677967969109,1894.9698336657357,1872.187215535781,-12.501733525360333,10.097054056091672,-0.1642039288492763,-19.62251885428148,-0.1551870994708117,-21.566649215011036,-21.000108529189053,0.0001461658482131,0.0055562940714637,0.0091504586713306,-0.0035992653259788,0.003048289238316,-0.0068951809857561,-0.0009734723568459,68.53020798532586,13.146339419922208,61.80755021279318,61.78388654140004,62.437777837117515,61.80360902819717,94.81821630712142,-0.3672667494991369,0.189439789905441,-0.2349466775593004,-0.2596721094951295,-0.3359278168594628,-0.2656378411410147,-0.7401493024407771,0.0335636484199775,0.0306162938920921,0.0274968729109356,0.0045784698889116,0.0445605635544971,0.004362619947642,0.0868197157979011,90.23378571962056,19.928300743305964,122.14858091923227,93.22440746374298,78.8731918334961,95.07380089006926,61.84894749156216,-0.3246085116737767,0.2037393388054822,-0.1555249921062536,-0.2078571350950943,-0.261500264468946,-0.7232063433580231,-0.2749538233405665,0.1019272647157777,0.056347642152789,0.1755937834407137,0.1216277294269387,0.1211359599164049,0.0865955232854997,0.0046833275093313,4.8,4.749736834815167,9,1,12,1,1
425,460.9847372346766,702.3387972228273,1865.657887806612,109.63332245770624,112.96465788448558,109.12917493932387,107.53864308525534,-4.752691582090714,9.195581890642032,-23.143851484971886,-0.1607288297484903,-0.1464541578994077,-0.1621096902033862,-0.1503137476303998,-0.0050868663230999,0.0066197299591929,-0.0107983644205994,-0.0108936138511019,-0.0023848634124185,-0.0079794541353133,0.0066219642039333,68.820422433552,13.815519700966068,61.77542907313297,61.811322262412624,62.179677277280575,61.88568571994179,96.449997834992,-0.3454545861796328,0.1577565049599094,-0.2441718055490861,-0.2324359165994744,-0.3139780341533192,-0.2809803485870361,-0.6557068260092485,0.0498400930421459,0.0391804393377723,0.0027234133888493,0.0870375406903852,0.0326563589879426,0.0221039482653794,0.1046792038781731,90.07920442882336,19.833803973248767,121.70903005098042,93.7027196716844,78.48069411829898,94.66858273221736,61.8349955709357,-0.3127229617353071,0.2212875245263194,-0.1572511175222564,-0.182711196573157,-0.2419339355669523,-0.750945906890066,-0.2307726521241037,0.1141736489165116,0.0559861966340002,0.1374337308174162,0.1989635928909768,0.1082299718175802,0.0998200966706989,0.0264208523858861,12.6,11.637869220780924,1,35,10,8,9
450,1140.2412063239603,841.2371828006122,1799.090137930477,107.94429049772374,112.31656628777,1848.9733225654152,1832.881714338415,-12.308200451977113,9.942728103669246,-21.15950064729242,-0.1471156569088206,-0.1389194036231321,-20.330199445696437,-19.765267106364757,-0.0054619865522117,0.0099340932388094,-0.0200260702029267,-0.007679605442921,-0.0073084557798745,-0.0032008020535987,0.0109050007182625,68.79347706510309,13.508593591905962,61.80627106783683,62.01277257685076,62.539637532150536,61.8033850820441,95.80531906663326,-0.3712123130497179,0.1586976122261504,-0.2662880828506068,-0.2971052747023733,-0.343631436950282,-0.2655701626811111,-0.6834666080642164,0.0164379648425158,0.0280201482646913,-0.0030258421075383,0.0196522648748533,-0.0011981858906597,-0.0030288158348156,0.0697904031707398,89.94159614496064,19.52196676736276,120.8848869926051,92.9505483058461,79.02120954948559,95.07659647757546,61.77473939929092,-0.3282917338505126,0.200617891573099,-0.1625857447323046,-0.2427778474071569,-0.2683995669348198,-0.7231009362036722,-0.2445945739746093,0.0844073989146732,0.0511208701836594,0.1357697768692384,0.1349807632637716,0.0846890117605461,0.0696764936621644,-0.0030790509823546,2.8,3.124099870362662,1,9,2,1,1
475,1129.3515436509074,836.803055917825,101.3321513007669,1782.8360404519474,1812.824365840239,1841.6220144832837,108.14314617830163,-11.870456362261493,9.587325144968949,-0.1681950341252719,-18.760598949825063,-19.28758945079411,-20.978523595543468,-0.1573747810195474,0.0002051792732142,0.0091019355381714,-0.0141121192828423,0.0055060607346497,-0.0010099866856334,0.0132997707189882,-0.0026578291190911,69.16147065413625,14.376757617697551,61.79810447023626,61.86750401948627,62.354402140567174,61.875094196252654,97.91224844413892,-0.3468702422945123,0.1334303710585161,-0.2520302659586856,-0.2731991075632864,-0.3264306679106595,-0.2735252861391034,-0.6091658839008265,0.017445327982862,0.0462186840307639,-0.0025673291008723,-0.0065182305692711,-0.0068447453607069,-0.0066706666502317,0.1098276115953922,90.03963592261599,19.58888052772715,121.37185397901033,93.0827010137993,78.71258558306778,94.8516830979732,62.17935593922933,-0.3162253003371389,0.2130252763271556,-0.1590374917314763,-0.2207880396591989,-0.2535823374463801,-0.7379250819222969,-0.2097935509263423,0.084854575854383,0.032743883901583,0.1351165515288972,0.1024183530376799,0.0833952740455667,0.0643535173955585,0.0389891832642126,5.0,6.603029607687671,4,1,1,1,18
