lags,train_cross_entropy_mean,train_cross_entropy_std,train_cross_entropy_fold_1,train_cross_entropy_fold_2,train_cross_entropy_fold_3,train_cross_entropy_fold_4,train_cross_entropy_fold_5,train_roc_auc_mean,train_roc_auc_std,train_roc_auc_fold_1,train_roc_auc_fold_2,train_roc_auc_fold_3,train_roc_auc_fold_4,train_roc_auc_fold_5,val_cross_entropy_mean,val_cross_entropy_std,val_cross_entropy_fold_1,val_cross_entropy_fold_2,val_cross_entropy_fold_3,val_cross_entropy_fold_4,val_cross_entropy_fold_5,val_roc_auc_mean,val_roc_auc_std,val_roc_auc_fold_1,val_roc_auc_fold_2,val_roc_auc_fold_3,val_roc_auc_fold_4,val_roc_auc_fold_5,test_cross_entropy_mean,test_cross_entropy_std,test_cross_entropy_fold_1,test_cross_entropy_fold_2,test_cross_entropy_fold_3,test_cross_entropy_fold_4,test_cross_entropy_fold_5,test_roc_auc_mean,test_roc_auc_std,test_roc_auc_fold_1,test_roc_auc_fold_2,test_roc_auc_fold_3,test_roc_auc_fold_4,test_roc_auc_fold_5,num_epochs_mean,num_epochs_std,num_epochs_fold_1,num_epochs_fold_2,num_epochs_fold_3,num_epochs_fold_4,num_epochs_fold_5
-1500,0.5282601118087769,0.0110415642072894,0.5062495470046997,0.5338343381881714,0.5329681038856506,0.5328789949417114,0.5353695750236511,0.840914376543384,0.0193711491627209,0.8729500969846588,0.835962549698602,0.8515556377421294,0.8225852005272076,0.8215183977643223,0.6697019934654236,0.0621764734308826,0.6336318254470825,0.6169665455818176,0.6290197372436523,0.6834121942520142,0.7854796648025513,0.6153113801874412,0.0322781769812833,0.5840407470288624,0.5980475382003396,0.6286078098471987,0.5933333333333334,0.6725274725274725,0.6782591819763184,0.0827821505122176,0.6706787347793579,0.5409314036369324,0.7285773158073425,0.790139377117157,0.660969078540802,0.6032638548087312,0.0429533379522995,0.5394736842105263,0.5843373493975904,0.610820895522388,0.6717948717948719,0.6098924731182795,0.0,0.0,0,0,0,0,0
-1475,0.5286157965660095,0.007974623098285,0.5168822407722473,0.5217795372009277,0.5367236733436584,0.5312876105308533,0.5364059209823608,0.8404459119370596,0.011629660294725,0.8560218656321636,0.8490017528109102,0.8424021080856179,0.8302579551873471,0.8245458779692594,0.6463570237159729,0.0720786100840428,0.6095743179321289,0.580184817314148,0.5957158803939819,0.6689125299453735,0.7773975729942322,0.6563342677413135,0.0292509501298564,0.6196943972835314,0.6604414261460102,0.7028862478777589,0.63125,0.6673992673992675,0.6676765203475952,0.075214788902171,0.6516948342323303,0.5555136203765869,0.7079842686653137,0.7821924686431885,0.6409974098205566,0.6240805699554159,0.0440392826003085,0.5708828522920204,0.570281124497992,0.6623134328358208,0.6670329670329671,0.6498924731182796,0.0,0.0,0,0,0,0,0
-1450,0.439641435444355,0.1881853905098208,0.0634181872010231,0.5254020094871521,0.54180908203125,0.5323466062545776,0.5352312922477722,0.8669519174209365,0.0667240805890224,0.9994709927702344,0.8429737933393185,0.8422171882945773,0.8256448879683675,0.8244527247321844,0.9519309043884278,0.552932816900358,2.049534797668457,0.6140008568763733,0.613676130771637,0.6840848326683044,0.7983579039573669,0.6140271942262604,0.030177567270074,0.5700339558573855,0.6086587436332767,0.6578947368421053,0.5987499999999999,0.6347985347985349,0.9865158438682556,0.6076738597443646,2.1919381618499756,0.564858078956604,0.7144060730934143,0.8033531904220581,0.6580237150192261,0.5976018546672113,0.0529300045233259,0.5318336162988115,0.5376506024096386,0.6555970149253731,0.6461538461538461,0.6167741935483871,0.0,0.0,0,0,0,0,0
-1425,0.4376660898327827,0.1897046926603036,0.0582946315407753,0.5285850167274475,0.536051869392395,0.5307056307792664,0.5346933007240295,0.8699054290621817,0.0651847020109179,0.9998236642567448,0.8401521952887863,0.8459618140631501,0.8330352099416306,0.8305542617605962,0.9426260828971864,0.5473930820220553,2.0307743549346924,0.6093086004257202,0.6170941591262817,0.6784340739250183,0.7775192260742188,0.6257661010466613,0.0404977215485588,0.5564516129032259,0.6264855687606112,0.6651103565365025,0.61375,0.667032967032967,0.9631794571876526,0.5833373511348019,2.119201421737671,0.5452659726142883,0.7146292924880981,0.7845932245254517,0.6522073745727539,0.6174277547595514,0.0396544839628013,0.5594227504244482,0.5848393574297188,0.6335820895522388,0.6688644688644689,0.6404301075268818,0.0,0.0,0,0,0,0,0
-1400,0.490178906917572,0.087891618593477,0.517957329750061,0.3152741193771362,0.5443518161773682,0.5348554849624634,0.5384557843208313,0.8579634128314229,0.0433752216167242,0.8588432375242462,0.9410884528237358,0.8394433914289678,0.8273865562041047,0.8230554261760596,0.6916454792022705,0.0717938791446992,0.6191098690032959,0.7519046664237976,0.6059280037879944,0.692009449005127,0.7892754077911377,0.6308220535830892,0.0357984400331512,0.6014431239388794,0.6574702886247877,0.6723259762308997,0.5770833333333334,0.6457875457875458,0.7300298094749451,0.0613447882080747,0.6684850454330444,0.810443103313446,0.7114903330802917,0.7939671277999878,0.6657634377479553,0.6045217786470377,0.0430932094706249,0.5585738539898133,0.5572289156626506,0.6585820895522388,0.6490842490842491,0.5991397849462367,0.0,0.0,0,0,0,0,0
-1375,0.4422107994556427,0.1952222334327831,0.0518409311771392,0.5328029990196228,0.540314793586731,0.5419313311576843,0.5441639423370361,0.8664462270756316,0.0674064161403192,1.0,0.8395964259758025,0.8464703434885119,0.8236678591602334,0.8224965067536095,0.9659062504768372,0.5645007845211322,2.0888559818267822,0.6238707900047302,0.6329739093780518,0.6965640187263489,0.7872665524482727,0.597121700031717,0.0388264986032525,0.5483870967741935,0.5959252971137522,0.6086587436332768,0.5700000000000001,0.6626373626373626,1.0001129508018494,0.626194670409534,2.2433245182037354,0.5616500377655029,0.7289992570877075,0.7919824719429016,0.6746084690093994,0.586788101741899,0.0464766271716853,0.5203735144312394,0.5607429718875503,0.6052238805970149,0.6600732600732601,0.5875268817204301,0.0,0.0,0,0,0,0,0
-1350,0.4957428097724914,0.0876922104873247,0.526665210723877,0.3208790421485901,0.5449619889259338,0.5411787033081055,0.5450291037559509,0.8537930661044356,0.0425658944372145,0.8514371363075296,0.93647129237741,0.8335259581156673,0.8251741668235737,0.8223567768979971,0.7101446151733398,0.0735484552473128,0.6319510340690613,0.7960948348045349,0.6276301741600037,0.7031264305114746,0.7919206023216248,0.6080937875084734,0.0257637134746992,0.5933786078098472,0.605263157894737,0.6213921901528013,0.5720833333333334,0.6483516483516484,0.7371352553367615,0.068714142949378,0.6583391427993774,0.8368869423866272,0.718347430229187,0.7956064343452454,0.6764963269233704,0.5954753411698887,0.0457131721214517,0.5836162988115451,0.5195783132530121,0.633955223880597,0.6505494505494506,0.5896774193548387,0.0,0.0,0,0,0,0,0
-1325,0.5381559610366822,0.0116206571973056,0.5195178985595703,0.5298126935958862,0.5502463579177856,0.5448387861251831,0.5463640689849854,0.8341049526745661,0.0172961922003956,0.8642655616293423,0.8398529348894874,0.831122000832139,0.816607041988326,0.8186772240335352,0.6861036419868469,0.0653387229495477,0.6480130553245544,0.6310736536979675,0.6364945769309998,0.7115358114242554,0.8034011125564575,0.586389388483616,0.026006941578071,0.5649405772495756,0.5853140916808149,0.5895585738539898,0.5591666666666667,0.6329670329670329,0.6924784421920777,0.0737683670837254,0.6784932017326355,0.5764110088348389,0.711728036403656,0.8071776032447815,0.6885823607444763,0.5871569291188463,0.0445998591816626,0.5598471986417657,0.5266064257028112,0.6399253731343284,0.6373626373626373,0.5720430107526882,0.0,0.0,0,0,0,0,0
-1300,0.4444755792617798,0.1898758845399328,0.0647949576377868,0.5326005220413208,0.5431746244430542,0.539777934551239,0.542029857635498,0.8678072854058059,0.0659498816079777,0.9994709927702344,0.8408789705442264,0.8373168138320004,0.8301167388439089,0.8312529110386586,0.9629603266716004,0.5369729887036009,2.031764507293701,0.6371970772743225,0.6522185206413269,0.7065979242324829,0.7870236039161682,0.5860152443764498,0.0368053863232652,0.5598471986417657,0.568760611205433,0.5823429541595926,0.56125,0.6578754578754579,0.9645309209823608,0.5616649444349061,2.077502965927124,0.5551749467849731,0.7127634286880493,0.7914650440216064,0.6857482194900513,0.6007514256804839,0.0369529385849753,0.569609507640068,0.573293172690763,0.6291044776119403,0.6597069597069597,0.5720430107526882,0.0,0.0,0,0,0,0,0
-1275,0.4945178925991058,0.0935980974098521,0.529671311378479,0.3077218234539032,0.5470227003097534,0.5427500009536743,0.5454236268997192,0.8540101224535723,0.0467705194188763,0.8510403808852054,0.9451925954426916,0.8281170542277287,0.823856147618151,0.8218444340940847,0.7385340452194213,0.0760246899330803,0.6712232828140259,0.8461754322052002,0.6444301009178162,0.7302069067955017,0.800634503364563,0.5705450226061431,0.0463668329786072,0.515704584040747,0.5853140916808149,0.5950764006791172,0.52,0.6366300366300366,0.7572915911674499,0.0842905176802182,0.6631661057472229,0.899241030216217,0.7151052951812744,0.803050696849823,0.7058948278427124,0.5738845202344811,0.060066355328288,0.5730050933786078,0.4879518072289157,0.6335820895522388,0.6454212454212453,0.5294623655913979,0.0,0.0,0,0,0,0,0
-1250,0.4327695154119283,0.214888531720706,0.0030987376812845,0.5330862998962402,0.5370783805847168,0.5442979335784912,0.5462862253189087,0.8660750067846102,0.0675886361887957,1.0,0.8398956863751015,0.8454070546900281,0.8216908303520993,0.823381462505822,1.36930114030838,1.3439368848826545,4.05490255355835,0.6426935195922852,0.6409585475921631,0.7173418998718262,0.7906091809272766,0.5706972191645366,0.0466957835359986,0.5290747028862479,0.5458404074702886,0.5806451612903226,0.5404166666666667,0.6575091575091575,1.4844940781593323,1.5809008142968377,4.642795085906982,0.5648412108421326,0.7249745726585388,0.7940705418586731,0.6957889795303345,0.5809562464315485,0.0468983386164697,0.5233446519524618,0.5632530120481929,0.6055970149253731,0.6586080586080587,0.5539784946236559,0.0,0.0,0,0,0,0,0
-1225,0.5351075768470764,0.0055397027424442,0.5311201810836792,0.526760458946228,0.5417855978012085,0.5360287427902222,0.5398429036140442,0.8406077841747784,0.0078141820826376,0.8511285487568331,0.8488307468684538,0.8361148351902363,0.8351063829787234,0.831858407079646,0.6840800404548645,0.0658649189856764,0.6456944346427917,0.6235185861587524,0.6357857584953308,0.716606616973877,0.7987948060035706,0.599393640739566,0.0284639452759959,0.5708828522920204,0.5963497453310697,0.6196943972835315,0.5679166666666667,0.6421245421245422,0.6860648155212402,0.0749099760166577,0.6487446427345276,0.5743058323860168,0.71280837059021,0.8018972277641296,0.6925680041313171,0.6024798322305049,0.0425607980954594,0.6056876061120544,0.5346385542168676,0.6458955223880597,0.6472527472527473,0.5789247311827957,0.0,0.0,0,0,0,0,0
-1200,0.5312670350074769,0.0081200576856553,0.5196564197540283,0.5246175527572632,0.54231858253479,0.5337451696395874,0.5359974503517151,0.8442810029536227,0.0115670873193304,0.86435372950097,0.8497712795519645,0.839212241690167,0.833694219544342,0.8343735444806708,0.7029085755348206,0.0601546147291387,0.6686578392982483,0.6507731080055237,0.653253972530365,0.735697329044342,0.8061606287956238,0.5643604482670697,0.0419912715663851,0.5365025466893039,0.549660441426146,0.5725806451612904,0.5216666666666666,0.6413919413919413,0.6896999478340149,0.0784601488165267,0.6566846370697021,0.569686770439148,0.6979790329933167,0.8107678890228271,0.7133814096450806,0.6007831469453673,0.0489567064767527,0.5980475382003395,0.5607429718875502,0.6664179104477612,0.6432234432234433,0.535483870967742,0.0,0.0,0,0,0,0,0
-1175,0.5317460656166076,0.0073522380799266,0.5189736485481262,0.5285650491714478,0.5351834893226624,0.5361490249633789,0.5398591160774231,0.8454061083372905,0.0117209396609355,0.8664256744842179,0.8469069300158181,0.8445286856825852,0.8365656185275843,0.832603632976246,0.6904251933097839,0.0529406658736079,0.65257328748703,0.644162118434906,0.6545736789703369,0.7191097140312195,0.7817071676254272,0.5863252190650323,0.0460221949967873,0.569609507640068,0.5742784380305603,0.5734295415959253,0.5395833333333333,0.6747252747252748,0.6795968294143677,0.0770808277414987,0.6512010097503662,0.5520716309547424,0.7110133171081543,0.7860112190246582,0.6976869702339172,0.6116555078912644,0.0454043518581945,0.6061120543293718,0.5913654618473895,0.6395522388059701,0.6780219780219781,0.543225806451613,0.0,0.0,0,0,0,0,0
-1150,0.4954574108123779,0.0809996067666114,0.5293503999710083,0.3336527943611145,0.5347265005111694,0.5382951498031616,0.5412622094154358,0.8576561373249849,0.0379502396742895,0.8504672897196262,0.9313411141037152,0.8482733114511581,0.8297872340425532,0.8284117373078715,0.7378496527671814,0.0795747142865263,0.661870002746582,0.8558777570724487,0.6441529393196106,0.7333069443702698,0.7940406203269958,0.5823492804592125,0.0441901052417395,0.5530560271646858,0.5870118845500849,0.5980475382003396,0.52125,0.6523809523809524,0.7251075744628906,0.0484993387592875,0.6484508514404297,0.7534947395324707,0.7148469090461731,0.7947500944137573,0.7139952778816223,0.5996235561222243,0.0442117743896478,0.6044142614601019,0.5788152610441767,0.6242537313432835,0.6611721611721613,0.5294623655913979,0.0,0.0,0,0,0,0,0
-1125,0.4794228434562683,0.1118919773447997,0.2559130787849426,0.5278700590133667,0.5306656956672668,0.5399476289749146,0.5427177548408508,0.8653369266135215,0.0531091744464257,0.970287427261506,0.8431875507673892,0.8521566270630114,0.8310111090190171,0.8300419189566838,0.737822413444519,0.0963570472423131,0.9043304324150084,0.6421207189559937,0.6513231992721558,0.7145688533782959,0.7767688632011414,0.5897477502689726,0.0483322569597318,0.5645161290322581,0.5602716468590832,0.5891341256366724,0.5516666666666666,0.6831501831501832,0.7531185507774353,0.1592862226568753,1.033036470413208,0.5464317798614502,0.7092840671539307,0.779853880405426,0.6969865560531616,0.6057285559418547,0.0492392370524841,0.559634974533107,0.5973895582329316,0.6335820895522388,0.6853479853479854,0.5526881720430107,0.0,0.0,0,0,0,0,0
-1100,0.4792365550994873,0.0964069545277869,0.2865887284278869,0.52372807264328,0.5227420330047607,0.5293037295341492,0.5338202118873596,0.8711217380950771,0.0416186162157267,0.9536677834597072,0.8483177290410842,0.86043178771208,0.8487572961777443,0.8444340940847694,0.7402133107185364,0.1271943924562156,0.9685951471328736,0.6168938875198364,0.6310333013534546,0.7140110731124878,0.7705331444740295,0.6139221005367016,0.0489805104437337,0.5713073005093379,0.6179966044142614,0.6158743633276741,0.5633333333333334,0.701098901098901,0.7338184237480163,0.1340465467128181,0.9530400037765504,0.5384936928749084,0.7112848162651062,0.7726579308509827,0.6936156749725342,0.6245140816735695,0.0466324089501548,0.6099320882852292,0.5983935742971888,0.6425373134328359,0.7043956043956044,0.5673118279569893,0.0,0.0,0,0,0,0,0
-1075,0.4763972520828247,0.1036684364157772,0.2691529393196106,0.525043785572052,0.5246914625167847,0.530271589756012,0.5328264832496643,0.8685632685621874,0.0467129800827036,0.9609416328689826,0.8426745329400196,0.8588599694882345,0.8402843155714554,0.840055891942245,0.7594326972961426,0.1298423991634194,0.9996036291122437,0.6449118852615356,0.6467000842094421,0.7341846227645874,0.771763265132904,0.5782009894463206,0.0654358110253692,0.5352292020373516,0.5640916808149405,0.5836162988115451,0.5091666666666668,0.698901098901099,0.7445139288902283,0.1522902935673728,1.0037188529968262,0.533096432685852,0.6956275701522827,0.7741033434867859,0.7160234451293945,0.610759786733839,0.0622785601409936,0.5759762308998302,0.6184738955823293,0.6432835820895522,0.7003663003663004,0.5156989247311828,0.0,0.0,0,0,0,0,0
-1050,0.4281433343887329,0.1214654120573765,0.2546122074127197,0.3072145581245422,0.5173002481460571,0.5286976099014282,0.5328920483589172,0.8940205422622253,0.0519790032903117,0.967377887497796,0.945962122183746,0.8635291942120106,0.8483336471474298,0.8448998602701444,0.8143257975578309,0.1384854590888629,0.9974958896636964,0.95993310213089,0.6469069719314575,0.7269017100334167,0.7403913140296936,0.5962416913872771,0.0799245870638478,0.5636672325976231,0.5696095076400679,0.5942275042444821,0.5079166666666667,0.7457875457875457,0.76653151512146,0.1309756677688805,1.023267149925232,0.6634184718132019,0.6950838565826416,0.7447639107704163,0.7061241865158081,0.6372205171419555,0.0832735693238061,0.5713073005093379,0.6792168674698794,0.6723880597014925,0.7483516483516484,0.5148387096774194,0.0,0.0,0,0,0,0,0
-1025,0.431446248292923,0.1785451818168739,0.0745349824428558,0.511938214302063,0.5175791382789612,0.5251809358596802,0.5279979705810547,0.8817684404168368,0.0587508262668948,0.9986333979897726,0.8528921380017955,0.8635291942120106,0.847862926002636,0.8459245458779692,1.017126202583313,0.6538891089789375,2.3212125301361084,0.6343601942062378,0.6389522552490234,0.7359524369239807,0.7551535964012146,0.5990543806787441,0.0740966740161441,0.5551782682512734,0.5955008488964347,0.6129032258064516,0.5045833333333334,0.7271062271062271,0.9223376512527466,0.4968840997998063,1.9052321910858152,0.5397617816925049,0.6944819092750549,0.755348265171051,0.7168641090393066,0.6231039790087973,0.0751060509331202,0.5908319185059423,0.6049196787148594,0.6656716417910448,0.7388278388278389,0.5152688172043011,0.0,0.0,0,0,0,0,0
-1000,0.3823539137840271,0.123424794329041,0.246133953332901,0.3113842606544494,0.2917056381702423,0.5296891927719116,0.5328565239906311,0.9083822590254228,0.0569618446747109,0.971080938106154,0.941943482536018,0.9496555868891868,0.8411316136320843,0.8380996739636702,0.8494556546211243,0.1037906956353106,0.9645259380340576,0.9484742283821106,0.8794582486152649,0.7194657325744629,0.7353541254997253,0.605087849897697,0.0763157872240306,0.5687606112054329,0.5560271646859083,0.598471986417657,0.5483333333333333,0.7538461538461538,0.7966354250907898,0.1270678844117199,1.04133939743042,0.7068902254104614,0.7968955636024475,0.7383970618247986,0.6996548771858215,0.6377725847878393,0.0697272403136033,0.5755517826825127,0.6490963855421686,0.6466417910447761,0.7571428571428572,0.5604301075268818,0.0,0.0,0,0,0,0,0
-975,0.4283540368080139,0.1140422779589432,0.2640519142150879,0.3171128034591675,0.5052235126495361,0.5250608921051025,0.5303210616111755,0.8919330740962585,0.0484806698279994,0.9604567095750308,0.9390363815142576,0.8689380980999492,0.8486631519487855,0.8425710293432697,0.7718101024627686,0.1219579647991595,0.9677894115447998,0.8400366902351379,0.6117019057273865,0.7085102796554565,0.731012225151062,0.6512120919544518,0.0695553948208281,0.6269100169779287,0.6353989813242785,0.650679117147708,0.5654166666666667,0.7776556776556777,0.7695043206214904,0.1259971988989922,1.0195081233978271,0.7115543484687805,0.6996967196464539,0.7325803637504578,0.6841820478439331,0.649238508732011,0.0732659692347478,0.5942275042444821,0.6229919678714859,0.6656716417910449,0.7835164835164835,0.5797849462365592,0.0,0.0,0,0,0,0,0
-950,0.3834355175495147,0.1154869955316267,0.2628504633903503,0.319967120885849,0.2881122231483459,0.5215388536453247,0.5247089266777039,0.9102893891621648,0.0503281841680519,0.9616028919061894,0.9407464409388226,0.9507188756876704,0.8504048201845227,0.8479739170936189,0.8360802531242371,0.0938468563126575,0.944993257522583,0.9180768728256226,0.8650569319725037,0.7113717198371887,0.7409024834632874,0.6153420073135693,0.0713756865453324,0.6014431239388794,0.5628183361629882,0.6090831918505942,0.5520833333333334,0.7512820512820513,0.8025571465492248,0.1117482186330606,1.0039441585540771,0.7361586093902588,0.8392231464385986,0.7431477308273315,0.6903120875358582,0.6348311974170535,0.0668608146974521,0.5899830220713074,0.639558232931727,0.6216417910447761,0.7582417582417583,0.5647311827956989,0.0,0.0,0,0,0,0,0
-925,0.4248039066791534,0.1184677816502858,0.2593755722045898,0.3029233515262604,0.5037004947662354,0.5268702507019043,0.5311498641967773,0.890740560769445,0.0511091437877092,0.9607652971257274,0.9447223291009362,0.8580740603763118,0.8465919789116927,0.843549138332557,0.7972851991653442,0.1533931952018104,0.977612555027008,0.9834223389625548,0.6143816113471985,0.6959825158119202,0.7150269746780396,0.6395540355230509,0.0781862764758963,0.6061120543293719,0.5734295415959253,0.648132427843803,0.5829166666666666,0.7871794871794873,0.783011281490326,0.1482008165903568,1.0755773782730105,0.7460887432098389,0.700293779373169,0.7196276783943176,0.673468828201294,0.6506518155091273,0.0744699638542704,0.5679117147707979,0.6405622489959839,0.6626865671641792,0.7842490842490842,0.5978494623655914,0.0,0.0,0,0,0,0,0
-900,0.4322022855281829,0.1027939280256929,0.2968112826347351,0.3170615136623382,0.5011860132217407,0.5212105512619019,0.524742066860199,0.8891110098053059,0.0427970231666293,0.9440134015164874,0.9386943696293444,0.8596458786001573,0.8528054980229711,0.8503959012575686,0.7784369468688965,0.1346897583233856,0.9895399808883668,0.86455237865448,0.6023806929588318,0.7038853168487549,0.7318263649940491,0.6469167786090536,0.0666574529622269,0.6018675721561969,0.6328522920203734,0.6634125636672327,0.57125,0.7652014652014653,0.7848657965660095,0.1080611204109995,0.9795834422111512,0.8219823241233826,0.7080313563346863,0.731629490852356,0.6831023693084717,0.6363300667467191,0.0710563469606334,0.5891341256366723,0.592871485943775,0.6425373134328358,0.7721611721611722,0.5849462365591398,0.0,0.0,0,0,0,0,0
-875,0.383243191242218,0.1161166201825857,0.2713364958763122,0.3068925738334656,0.2884241938591003,0.5230376124382019,0.52652508020401,0.9117129552810208,0.0487688771316409,0.9574590019396932,0.9476721816083108,0.9491470574638252,0.8541235172283937,0.8501630181648812,0.8047778606414795,0.0918227660633584,0.8975372910499573,0.912430226802826,0.8078435659408569,0.6780110001564026,0.7280672192573547,0.6536381058104318,0.0541298006358254,0.6447368421052633,0.6095076400679117,0.6528013582342954,0.6058333333333332,0.7553113553113553,0.8261098980903625,0.1282790543392471,1.0234910249710083,0.8160191178321838,0.9025120735168456,0.7304041981697083,0.6581230759620667,0.6323939538766925,0.0656544152802005,0.5636672325976231,0.6234939759036144,0.6026119402985076,0.7571428571428571,0.6150537634408602,0.0,0.0,0,0,0,0,0
-850,0.423115611076355,0.1167936221242804,0.2911117672920227,0.5059400200843811,0.2700084447860718,0.521333634853363,0.5271841883659363,0.8916765571339038,0.0503574561400535,0.949127138070887,0.8521653627463555,0.957283528269613,0.8533232912822444,0.8464834653004193,0.7340332984924316,0.1045534572522587,0.9087765216827391,0.5980069041252136,0.7777133584022522,0.6802614331245422,0.7054082751274109,0.6740229217584905,0.0693898247472505,0.6430390492359933,0.6557724957555179,0.6757215619694398,0.59375,0.8018315018315019,0.776954734325409,0.1862237438951124,0.9645715951919556,0.5366820693016052,1.0228809118270874,0.7059024572372437,0.6547366380691528,0.6453504249456495,0.0823578340896556,0.5780984719864176,0.6345381526104417,0.5966417910447761,0.8058608058608058,0.6116129032258064,0.0,0.0,0,0,0,0,0
-825,0.4176608204841613,0.110865516512797,0.2969799637794494,0.5003088712692261,0.2679170370101928,0.5095466375350952,0.5135515928268433,0.8968906466239233,0.0435921625926758,0.9444101569388116,0.8539181736565347,0.9552956405159262,0.8668329881378272,0.8639962738705171,0.7722661256790161,0.1317058573676514,0.9458737373352052,0.6131228804588318,0.9110404849052428,0.6841009259223938,0.707192599773407,0.6472995003016224,0.0672860610212457,0.6116298811544991,0.6345500848896435,0.6252122241086587,0.5870833333333334,0.778021978021978,0.7480754971504211,0.1560597663099056,0.8653771877288818,0.5312045216560364,0.975522756576538,0.7072871327400208,0.6609858870506287,0.6525728971931878,0.0671172508174217,0.6230899830220712,0.6480923694779116,0.6093283582089553,0.7827838827838828,0.5995698924731182,0.0,0.0,0,0,0,0,0
-800,0.4191551566123962,0.1086489562486663,0.2913713455200195,0.4992154538631439,0.2811948955059051,0.5095111727714539,0.5144829154014587,0.8953966699334694,0.043022692566874,0.9469670252160114,0.8540036766277629,0.948777217881744,0.8661269064206365,0.8611085235211924,0.74689222574234,0.1190391172188781,0.9360859990119934,0.6132684946060181,0.831925630569458,0.670009195804596,0.683171808719635,0.6620327804623221,0.0614732229243423,0.6383701188455008,0.632427843803056,0.6489813242784381,0.6083333333333334,0.782051282051282,0.7417913317680359,0.1637327661812068,0.9001436233520508,0.5188311338424683,0.9584235548973083,0.6854028701782227,0.6461554765701294,0.6647282432640814,0.0668186508392915,0.6116298811544991,0.6837349397590361,0.6201492537313433,0.787912087912088,0.6202150537634409,0.0,0.0,0,0,0,0,0
-775,0.3343046605587005,0.0691901474794074,0.3115084767341614,0.3254468142986297,0.4683846533298492,0.2754998505115509,0.2906835079193115,0.930994977816502,0.0333657325397522,0.9350643625462882,0.9340772091830192,0.8681059590402663,0.9628601016757672,0.954867256637168,0.8263339877128602,0.1276248224982116,0.955234944820404,0.8855801224708557,0.6026251912117004,0.9170427918434144,0.771186888217926,0.6523078711045605,0.0502647875017224,0.6158743633276741,0.6269100169779287,0.6778438030560272,0.6020833333333333,0.7388278388278388,0.783056628704071,0.059648562620999,0.8575962781906128,0.7271333932876587,0.7353886365890503,0.7409610748291016,0.8542037606239319,0.6507233225832609,0.0537983929014895,0.599320882852292,0.6310240963855421,0.6503731343283582,0.7531135531135531,0.6197849462365592,0.0,0.0,0,0,0,0,0
-750,0.3694608986377716,0.1123459321523884,0.2736756205558777,0.2869665324687958,0.2728374600410461,0.5051860213279724,0.508638858795166,0.9152674729834356,0.0439066098399949,0.951860342091342,0.950750288572528,0.9507188756876706,0.8627377141781207,0.8602701443875174,0.7823420763015747,0.1118998124023636,0.8291263580322266,0.9450086951255798,0.8256152272224426,0.6472808122634888,0.6646792888641357,0.6784757675827285,0.0566351281339476,0.6651103565365026,0.6320033955857386,0.6710526315789473,0.6366666666666667,0.7875457875457875,0.770171058177948,0.111936392501909,0.8811144828796387,0.7699331045150757,0.9075199961662292,0.6649860143661499,0.6273016929626465,0.6749819994499013,0.0627256799571553,0.6252122241086588,0.6772088353413654,0.6320895522388059,0.7952380952380953,0.6451612903225807,0.0,0.0,0,0,0,0,0
-725,0.2846586763858795,0.0141063830781185,0.2827162444591522,0.2961018979549408,0.2609551548957824,0.2818223834037781,0.301697701215744,0.9514313314758044,0.0050376482713513,0.9488185505201904,0.9454918558419904,0.9541398918219224,0.9598474863490868,0.9488588728458316,0.7540728926658631,0.0535434344053327,0.7982979416847229,0.8050041794776917,0.6912863850593567,0.7894563674926758,0.6863195896148682,0.7108660174008221,0.0493859127580007,0.6935483870967742,0.6774193548387096,0.7198641765704584,0.6616666666666666,0.8018315018315019,0.7955259442329407,0.0994955271446552,0.8774709105491638,0.7741278409957886,0.9370893836021424,0.6639794111251831,0.7249621748924255,0.6796118357437946,0.0662825197568492,0.6311544991511036,0.6370481927710843,0.6421641791044777,0.8076923076923077,0.6799999999999999,0.0,0.0,0,0,0,0,0
-700,0.2765615701675415,0.0143217381854133,0.2901746034622192,0.2959038019180298,0.2599595785140991,0.2630565464496612,0.2737133204936981,0.9538432786104348,0.0085465830934756,0.9435725621583496,0.9447223291009362,0.9553881004114466,0.9654961400866128,0.96003726129483,0.8102135539054871,0.0503075530109798,0.8015688061714172,0.8975790143013,0.7529507875442505,0.8262945413589478,0.7726746201515198,0.6834098677214127,0.0474687031311533,0.6693548387096774,0.6337011884550084,0.7173174872665534,0.6391666666666667,0.7575091575091575,0.787312638759613,0.050196447934954,0.7736558318138123,0.7500879764556885,0.8854896426200867,0.7520658373832703,0.7752639055252075,0.6823422298734043,0.0411979827303153,0.6680814940577249,0.6551204819277108,0.6701492537313433,0.7637362637362638,0.6546236559139785,0.0,0.0,0,0,0,0,0
-675,0.3610500574111938,0.1074417597929137,0.2653583884239197,0.2942697405815124,0.261814534664154,0.4897761940956116,0.4940314292907715,0.9162986847780096,0.0445464392421236,0.9559160641862106,0.9454918558419908,0.956127779575609,0.864479382413858,0.8594783418723799,0.7533196449279785,0.0983112743077208,0.8196131587028503,0.899581789970398,0.7530683875083923,0.6480176448822021,0.6463172435760498,0.7083987418919507,0.0589000213292663,0.698641765704584,0.6523769100169778,0.7105263157894737,0.6625,0.8179487179487179,0.7636284351348877,0.1174637382164545,0.8770604133605957,0.7518224120140076,0.9165012240409852,0.6470457911491394,0.6257123351097107,0.6966628213979212,0.0626506985860482,0.6434634974533107,0.6847389558232931,0.6638059701492538,0.8190476190476191,0.672258064516129,0.0,0.0,0,0,0,0,0
